"Guid","Community_Product_Image_URL__c","CurrencyIsoCode","Description","DisplayUrl","ExternalId","Family","IsActive","IsServer__c","Length__c","Name","ProductCode","Product_Image_Height__c","Product_Image_Width__c","Product_Line__c","Product_Picture_ID_URL__c","Product_Solution__c","Product_Type__c","QuantityUnitOfMeasure","SBQQ__AllocatePotOnOrders__c","SBQQ__AssetAmendmentBehavior__c","SBQQ__AssetConversion__c","SBQQ__BatchQuantity__c","SBQQ__BillingFrequency__c","SBQQ__BillingType__c","SBQQ__BlockPricingField__c","SBQQ__ChargeType__c","SBQQ__Component__c","SBQQ__CompoundDiscountRate__c","SBQQ__ConfigurationEvent__c","SBQQ__ConfigurationFieldSet__c","SBQQ__ConfigurationFields__c","SBQQ__ConfigurationFormTitle__c","SBQQ__ConfigurationType__c","SBQQ__ConfigurationValidator__c","SBQQ__ConfiguredCodePattern__c","SBQQ__ConfiguredDescriptionPattern__c","SBQQ__CostEditable__c","SBQQ__CostSchedule__c","SBQQ__CustomConfigurationPage__c","SBQQ__CustomConfigurationRequired__c","SBQQ__CustomerCommunityAvailability__c","SBQQ__DefaultPricingTable__c","SBQQ__DefaultQuantity__c","SBQQ__DescriptionLocked__c","SBQQ__DiscountCategory__c","SBQQ__DiscountSchedule__c","SBQQ__DynamicPricingConstraint__c","SBQQ__EnableLargeConfiguration__c","SBQQ__ExcludeFromMaintenance__c","SBQQ__ExcludeFromOpportunity__c","SBQQ__ExternallyConfigurable__c","SBQQ__GenerateContractedPrice__c","SBQQ__HasConfigurationAttributes__c","SBQQ__HasConsumptionSchedule__c","SBQQ__Hidden__c","SBQQ__HidePriceInSearchResults__c","SBQQ__IncludeInMaintenance__c","SBQQ__NewQuoteGroup__c","SBQQ__NonDiscountable__c","SBQQ__NonPartnerDiscountable__c","SBQQ__OptionLayout__c","SBQQ__OptionSelectionMethod__c","SBQQ__Optional__c","SBQQ__PriceEditable__c","SBQQ__PricingGuidance__c","SBQQ__PricingMethodEditable__c","SBQQ__PricingMethod__c","SBQQ__ProductPictureID__c","SBQQ__QuantityEditable__c","SBQQ__QuantityScale__c","SBQQ__ReconfigurationDisabled__c","SBQQ__RenewalProduct__c","SBQQ__SortOrder__c","SBQQ__Specifications__c","SBQQ__SubscriptionBase__c","SBQQ__SubscriptionCategory__c","SBQQ__SubscriptionConversion__c","SBQQ__SubscriptionPercent__c","SBQQ__SubscriptionPricing__c","SBQQ__SubscriptionTarget__c","SBQQ__SubscriptionTerm__c","SBQQ__SubscriptionType__c","SBQQ__TaxCode__c","SBQQ__Taxable__c","SBQQ__TermDiscountLevel__c","SBQQ__TermDiscountSchedule__c","SBQQ__UpgradeCredit__c","SBQQ__UpgradeRatio__c","SBQQ__UpgradeSource__c","SBQQ__UpgradeTarget__c","Service_Type__c","Standard_Pricebook_Price__c","StockKeepingUnit","U_s_Occupied__c"
b5d58a05-67cf-437a-bba8-11c2a395679f,"#N/A",USD,"MaxShell cooling, power distribution, and cable management products work seamlessly with IT enclosures to provide a complete infrastructure support system.","#N/A","#N/A",Hardware,true,false,"#N/A",MaxShell 14U 600mmx1600mm,BMX-1052,75.0,75.0,"#N/A",https://image.ibb.co/bOCurL/Rack-Enclosure.png,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",36.0,"#N/A","#N/A"
b71860c9-c6ca-4ccc-a3ec-026cc314242b,"#N/A",USD,Our Solution Architects are responsible for analyzing customer requirements and designing the optimal solution capabilities.,"#N/A","#N/A",Services,true,false,"#N/A",Solutions Architect,SV-SAT,100.0,100.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4ov&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Default,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,true,false,"#N/A",Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",300.0,"#N/A","#N/A"
b7236800-fe66-4535-ab97-23b74fba66a8,"#N/A",USD,"Rack PDU Metered 15A, 120V L5-20 input 5-20 output - Metered Rack Power Distribution Units (PDUs) provide active metering to enable energy optimization and circuit protection.","#N/A","#N/A",Hardware,true,false,"#N/A","Rack PDU Metered 15A, 120V L5-20",MPDU-3006,75.0,75.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4p0&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A"
b7978016-2848-457a-9c1f-abdbd92dc855,"#N/A",USD,Delivers superior performance with a theretical thoughtput of 80 Gb/s bidirectional thoughput.,"#N/A","#N/A",Hardware,true,false,"#N/A",Intel X710 Dual Port 10Gb Direct Attach,NET X710,60.0,60.0,"#N/A",https://www.intel.com/content/dam/www/global/badges/badge-xeon-vert.png,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,true,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",446.0,"#N/A","#N/A"
b7f19ae9-44fa-4cb4-8629-bf589069b326,"#N/A",USD,"8GB RDIMM, 2133MT/s, Dual Rank, x8 Data Width","#N/A","#N/A",Hardware,true,false,"#N/A","8GB RDIMM, 2133MT/s",MEM 8GB,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4oy&oid=00D41000000emZ2,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,true,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",174.0,"#N/A","#N/A"
b998ab68-6ac3-47f1-b776-50f7b178f403,"#N/A",USD,Late Fee,"#N/A","#N/A","#N/A",true,false,"#N/A",Late Fee,late-debit,100.0,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",false,Default,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,true,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A"
ba56ff8c-3272-48ce-bfc0-507222e5420a,"#N/A",USD,Flat Professional Service Rates for mixed-us.,"#N/A","#N/A",Services,true,false,"#N/A",Professional Service Hours,SRV-002,50.0,150.0,Professional Services,0153h000001A8rm,Atomic Services,Professional Service,"#N/A",false,Default,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,true,false,"#N/A",Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",1.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",250.0,"#N/A","#N/A"
be36a53f-c9a1-4d22-b576-93da5600e2df,"#N/A",USD,1TB 7.2k RPM NLSAS 12Gps 3.5 in - Industry-leading rotational vibration tolerance design helps ensure consistent performance in dense multi-drive systems,"#N/A","#N/A",Hardware,true,false,"#N/A",1TB 7.2k RPM NLSAS,HD 1TB,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4on&oid=00D41000000emZ2,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,true,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",266.0,"#N/A","#N/A"
befe212c-8410-45c8-a363-a9174317c54f,"#N/A",USD,"8 Hour Support SLA. Online support forums, community help documentation. Email and Online Support Tickets. Phone support during NA business hours.","#N/A","#N/A",Services,true,false,"#N/A",Gold Support,SPT-002,50.0,150.0,Support Hours,0153h000001A8rn,Atomic Support,Support Hours,"#N/A",false,Default,"#N/A","#N/A","#N/A","#N/A",Quantity,One-Time,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,true,false,"#N/A",Click,false,false,"#N/A",false,List,"#N/A",false,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",12.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",4000.0,"#N/A","#N/A"
c1780174-9cc6-4859-b369-71afd78eae77,"#N/A",USD,Roof Fan Tray promotes bottom to top airflow for an enclosure in zero U of space. It cools by exhausting heat out of the roof of the rack.,"#N/A","#N/A",Hardware,true,false,"#N/A",Roof Fan Tray 750mm - 208V,BSSA-4308,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4pI&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1122.0,"#N/A","#N/A"
c2877ac0-08ec-4d93-8377-d1e748a2f556,"#N/A",USD,"Intel Xeon E5-2643 v4 3.4GHz,20M Cache,9.60GT/s 6C/12T (135W) - Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","#N/A","#N/A",Hardware,true,false,"#N/A",Intel Xeon E5-2643 v4 3.4GHz,INTEL E5-2643,60.0,60.0,"#N/A",https://www.intel.com/content/dam/www/global/badges/badge-xeon-vert.png,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,false,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c51fdb21-409e-4c52-bdf3-f599291a5447,"#N/A",USD,"Rack PDU Metered 20A, 120V L5-20 input 5-20 output - Metered Rack Power Distribution Units (PDUs) provide active metering to enable energy optimization and circuit protection.","#N/A","#N/A",Hardware,true,false,"#N/A","Rack PDU Metered 20A, 120V L5-20",MPDU-3004,75.0,75.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4p0&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",253.0,"#N/A","#N/A"
c5f4e456-6a83-4e27-9f38-9ed611ce7f01,/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpeg&versionId=0681I000006Sqta&operationContext=CHATTER&contentId=05T1I00000M276S,USD,Open Security Controller enables software-defined security by providing an abstraction layer between the security infrastructure and virtualization management of software-defined infrastructure (SDI) in the data center.,"#N/A","#N/A",Software,true,false,"#N/A",Open Security Controller,SS-005,50.0,150.0,Client Security,0153h000001A8rg,Server Security,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Monthly,Advance,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,OnPremise,"#N/A","#N/A","#N/A","#N/A",12.0,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,"#N/A","#N/A"
c6986fb6-6c9d-4f9d-a385-acb8f80b53d4,"#N/A",USD,Delivers superior performance with a theretical thoughtput of 80 Gb/s bidirectional thoughput.,"#N/A","#N/A",Hardware,true,false,"#N/A",Intel X710 Dual Port 10Gb SFP,BET X710SFP,60.0,60.0,"#N/A",https://www.intel.com/content/dam/www/global/badges/badge-xeon-vert.png,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,true,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",810.0,"#N/A","#N/A"
c6a75cfd-82de-40cf-b6f7-54cb6777b042,"#N/A",USD,The 12' Power Cord is designed to provide ideal electrical connectivity to your equipments. It operates at 250-Volt voltage range.,"#N/A","#N/A",Hardware,true,false,12.0,L5-20 Input Power Cable 12',CMPC-5891,60.0,60.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4oq&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",10.0,"#N/A","#N/A"
c82a6f5f-1c27-4e46-b1dd-2fbaf89b5149,"#N/A",USD,Rack PDU 10A 230V C20 input C19 output - Basic Rack Power Distribution Unit allows users to distribute power outlets to rack-mount equipment.,"#N/A","#N/A",Hardware,true,false,"#N/A","Rack PDU 10A, 230V C20 input C19",PDU-2026,75.0,75.0,"#N/A",https://c.na35.content.force.com/servlet/servlet.ImageServer?id=01541000000H4p0&oid=00D41000000emZ2&lastMod=1478804179000,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,true,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,Hardware,"#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1288.0,"#N/A","#N/A"
cb07b469-cbfa-47ed-9751-2f2ec6f17821,"#N/A",USD,"Intel E5-2680 v4 2.4GHz,35M Cache,9.60GT/s QPI,Turbo,HT,14C/28T (120W) - Designed for software defined infrastructure supercharged for efficiency, performance, and agile services delivery across cloud-native and traditional applications.","#N/A","#N/A",Hardware,true,false,"#N/A",Intel E5-2680 v4 2.4GHz,INTEL E5-2680,60.0,60.0,"#N/A",https://www.intel.com/content/dam/www/global/badges/badge-xeon-vert.png,"#N/A","#N/A","#N/A",false,Allow Refund,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A",Disabled,"#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,Do Not Generate,false,false,false,false,false,false,false,false,Tabs,Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
cca6f345-fea9-4ea0-89cf-42e4b0c05587,"#N/A",USD,"Database Event Monitor for SIEM provides a complete audit trail of all database activities, including queries, results, authentication activity, and privilege escalations.","#N/A","#N/A",Software,true,false,"#N/A",Database Event Monitor,SIEM-003,50.0,150.0,Threat Intelligence,0153h000001A8rv,SIEM,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Monthly,Arrears,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",12.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12000.0,"#N/A","#N/A"
cca8d21f-690c-4cb0-9409-ccf7b6bd84dd,/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpeg&versionId=0681I000006SquC&operationContext=CHATTER&contentId=05T1I00000M277B,USD,"Security Suite for Virtual Desktop Infrastructure (VDI) offers Cloud Workload Discovery for private cloud deployments, covering VMware and OpenStack, for end-to-end visibility into all workloads and their underlying platforms.","#N/A","#N/A",Software,true,false,"#N/A",Security Suite,SS-008,100.0,100.0,Client Security,0153h000001A8rR,Server Security,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Monthly,Arrears,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,OnPremise,"#N/A","#N/A",Fixed Price,"#N/A",1.0,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,"#N/A","#N/A"
cddcfce0-eaa9-426d-86d4-a394e5aa6755,/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpeg&versionId=0681I000006Sqti&operationContext=CHATTER&contentId=05T1I00000M275o,USD,"Global Threat Intelligence  (GTI) for Enterprise Security Manager delivers a constantly updated, rich feed that enables rapid discovery of events involving communications with suspicious or malicious IP addresses.","#N/A","#N/A",Software,true,false,"#N/A",Global Threat Intelligence for ESM,SIEM-007,50.0,150.0,Threat Intelligence,0153h000001A8rr,SIEM,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Annual,Arrears,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",12.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,"#N/A","#N/A"
ce4d6ff1-79de-43b0-9afa-49612ad217fe,"#N/A",USD,SLA Credit,"#N/A","#N/A","#N/A",true,false,"#N/A",SLA Credit,sla-credit,100.0,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",false,Default,One per quote line,"#N/A","#N/A","#N/A",Quantity,One-Time,true,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,true,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A"
ce804259-7043-4699-8dee-6a034c62b6a4,"#N/A",USD,"Endpoint Threat Response rapidly detects, contains, investigates, and eliminates advanced threats.","#N/A","#N/A",Software,true,false,"#N/A",Endpoint Threat Response,EP-007,50.0,150.0,Client Security,0153h000001A8ra,Endpoint Protection,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Monthly,Arrears,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",1.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A","#N/A"
cf258f49-8ca3-4ac9-a1aa-cf053257bd04,"#N/A",USD,"Web Gateway Cloud Service eliminates the constraints of on-network web security by connecting users from any device or location to the internet through our cloud, maintaining protection wherever they go.","#N/A","#N/A",Software,true,false,"#N/A",Web Gateway Cloud Service,WS-002,100.0,100.0,AntiVirus,0153h000001A8rR,Web Security,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Monthly,Arrears,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,false,false,false,false,false,false,false,"#N/A",Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",1.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",200.0,"#N/A","#N/A"
d0345f3d-2738-4ad0-a3a8-57cc4d519fd8,"#N/A",USD,Universal Data Collection / Indexing combines high-end data collection with consumption based indexing and cloud machine learning analyzing real-time network data.,"#N/A","#N/A",Software,true,false,"#N/A",Universal Data Collection / Indexing,DC-008,50.0,150.0,Threat Intelligence,0153h000001A8sX,Security Management,SaaS,"#N/A",false,Default,One per quote line,"#N/A",Monthly,Arrears,Quantity,Recurring,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A",false,"#N/A","#N/A",1.0,false,"#N/A","#N/A","#N/A",false,false,false,false,"#N/A",false,true,false,false,false,false,true,false,"#N/A",Click,false,false,"#N/A",false,List,"#N/A",true,"#N/A",false,"#N/A","#N/A","#N/A",List,"#N/A","#N/A","#N/A",Fixed Price,"#N/A",1.0,Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A"
